Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
goodhousekeeping.com,549.846649169922,241.356372833252,275,120.678186416626,4270,2445,428170,103.50.33.167,Buenos Aires,Argentina,240,3964,466772,Other
dominos.com,494.91024017334,240.620613098145,570,120.310306549072,4825,3321,136677,103.50.33.167,Buenos Aires,Argentina,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
twitch.tv,498.919248580933,242.295980453491,1,121.147990226746,10745,3918,224923,103.50.33.167,Buenos Aires,Argentina,964,6324,1599942,Entertainment Websites
pexels.com,497.23744392395,241.748332977295,276,120.874166488647,7492,2823,263349,103.50.33.167,Buenos Aires,Argentina,1682,11622,1050659,Other
poki.com,487.247228622437,240.579843521118,283,120.289921760559,5119,1672,275207,103.50.33.167,Buenos Aires,Argentina,6507,44272,2409468,Gaming Websites
caranddriver.com,499.460935592651,245.925664901733,252,122.962832450867,4459,2588,458403,103.50.33.167,Buenos Aires,Argentina,240,3947,1671697,Other
github.com,560.916185379028,299.681663513184,284,149.840831756592,5495,4007,234506,103.50.33.167,Buenos Aires,Argentina,245,1502,70279,Other
hotels.com,548.638105392456,274.743556976318,1472,137.371778488159,24583,4893,1105792,103.50.33.167,Buenos Aires,Argentina,485,36372,28435450,Other
globo.com,560.52827835083,241.957426071167,272,120.978713035584,13569,4513,982110,103.50.33.167,Buenos Aires,Argentina,724,92201,32215823,Other
theguardian.com,539.287805557251,321.303129196167,465,160.651564598084,6376,1990,1297572,103.50.33.167,Buenos Aires,Argentina,10356,56241,2000074,News Websites
usnews.com,,,,,,,,103.50.33.167,Buenos Aires,Argentina,,,,News Websites
wellsfargo.com,575.494050979614,298.662900924683,305,149.331450462341,5463,3725,131205,103.50.33.167,Buenos Aires,Argentina,243,1670,113119,Other
expedia.com,543.999433517456,240.398168563843,899,120.199084281921,27133,5443,1399000,103.50.33.167,Buenos Aires,Argentina,497,60452,30946416,Other
realtor.com,1374.54652786255,240.87643623352,1372,120.43821811676,34964,3296,968554,103.50.33.167,Buenos Aires,Argentina,1191,1046017,104261546,Other
crazygames.com,495.715379714966,240.371465682983,256,120.185732841492,7887,3064,596860,103.50.33.167,Buenos Aires,Argentina,3393,39885,18214658,Gaming Websites
digitaltrends.com,548.676729202271,270.658493041992,273,135.329246520996,64978,3012,637862,103.50.33.167,Buenos Aires,Argentina,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
nba.com,908.198833465576,240.493774414062,757,120.246887207031,41719,3402,698551,103.50.33.167,Buenos Aires,Argentina,963,88748,24300276,Other
nintendo.com,1187.70742416382,243.090867996216,257,121.545433998108,9628,2968,868723,103.50.33.167,Buenos Aires,Argentina,482,6529,3350722,Gaming Websites
akc.org,738.783359527588,241.113662719727,256,120.556831359863,19940,2118,599943,103.50.33.167,Buenos Aires,Argentina,965,62161,52289855,Other
fast.com,792.439460754395,294.958829879761,246,147.47941493988,4026,3985,25627,103.50.33.167,Buenos Aires,Argentina,240,3141,4587843,Other
decathlon.com,499.323606491089,240.587472915649,249,120.293736457825,10754,5012,1197537,103.50.33.167,Buenos Aires,Argentina,484,17762,19036252,Other
adidas.com,,,,,,,,103.50.33.167,Buenos Aires,Argentina,,,,Other
stackoverflow.com,744.488477706909,240.806579589844,385,120.403289794922,4027,3647,175989,103.50.33.167,Buenos Aires,Argentina,7531,38607,1114778,Other
calculator.net,1278.00297737122,243.772506713867,401,121.886253356934,4175,2571,11466,103.50.33.167,Buenos Aires,Argentina,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
usps.com,,,,,,,,103.50.33.167,Buenos Aires,Argentina,,,,Other
www2.hm.com,599.694728851318,242.084264755249,423,121.042132377625,7902,4955,732598,103.50.33.167,Buenos Aires,Argentina,727,5129,399883,Other
grubhub.com,498.923063278198,240.899801254272,421,120.449900627136,19751,3279,261267,103.50.33.167,Buenos Aires,Argentina,2417,43153,25080280,Other
google.com,589.219570159912,209.583759307861,426,104.791879653931,9239,3822,147941,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
facebook.com,515.32244682312,209.447860717773,519,104.723930358887,5335,4530,67370,103.107.196.228,Perth,Australia,210,2490,2369161,Social Media Sites
amazon.com,1363.49558830261,209.287166595459,1257,104.64358329773,5180,3924,291973,103.107.196.228,Perth,Australia,209,1687,158204,E-commerce Platforms
imdb.com,1359.64703559875,209.656000137329,2015,104.828000068665,18981,5270,947455,103.107.196.228,Perth,Australia,0,34769,2995089,Entertainment Websites
apple.com,505.375862121582,209.710359573364,431,104.855179786682,6053,2846,257217,103.107.196.228,Perth,Australia,209,1457,86533,Other
merriam-webster.com,432.497262954712,211.958169937134,333,105.979084968567,46626,2179,279612,103.107.196.228,Perth,Australia,630,97086,35498904,Educational Websites
pinterest.com,434.230327606201,209.621667861938,788,104.810833930969,4693,4687,260708,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Social Media Sites
yelp.com,566.744327545166,213.157653808594,991,106.578826904297,3899,3895,108946,103.107.196.228,Perth,Australia,209,3575,1802645,Other
tripadvisor.com,,,,,,,,103.107.196.228,Perth,Australia,,,,Other
wiktionary.org,611.826896667481,208.822727203369,471,104.411363601685,1946,1746,61262,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
dictionary.com,643.648147583008,209.466934204102,211,104.733467102051,14563,2978,244254,103.107.196.228,Perth,Australia,629,59552,21374581,Educational Websites
yahoo.com,903.692722320557,242.835998535156,417,121.417999267578,21980,4376,994300,103.107.196.228,Perth,Australia,854,129093,46600345,Other
cambridge.org,650.634765625,210.118055343628,680,105.059027671814,6199,3722,285854,103.107.196.228,Perth,Australia,0,2432,586586,Educational Websites
britannica.com,1354.14004325867,209.49912071228,402,104.74956035614,55032,3007,261961,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
weather.com,512.543201446533,209.245920181274,281,104.622960090637,4518,2778,801451,103.107.196.228,Perth,Australia,420,4889,1408446,Other
microsoft.com,918.16782951355,209.382057189941,0,104.691028594971,36,31,3448,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
walmart.com,855.267286300659,211.739778518677,760,105.869889259338,9826,977,178414,103.107.196.228,Perth,Australia,768,22702,10846171,E-commerce Platforms
espn.com,444.463014602661,218.30415725708,1047,109.15207862854,25284,5876,488526,103.107.196.228,Perth,Australia,419,42545,28557794,Other
linkedin.com,641.47162437439,211.12060546875,537,105.560302734375,3449,1441,131153,103.107.196.228,Perth,Australia,244,1365,58341,Social Media Sites
homedepot.com,506.577730178833,211.193799972534,488,105.596899986267,1520,1520,227,103.107.196.228,Perth,Australia,209,1439,74651,Other
espncricinfo.com,812.091827392578,209.218740463257,218,104.609370231628,18727,3939,515218,103.107.196.228,Perth,Australia,1057,89675,34129331,Other
craigslist.org,1370.04280090332,214.776515960693,407,107.388257980347,5972,3401,52025,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
xnxx.com,1328.41086387634,209.367275238037,483,104.683637619019,8537,4321,196331,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
gsmarena.com,831.522464752197,209.03468132019,414,104.517340660095,6017,4082,62980,103.107.196.228,Perth,Australia,0,1859,1510139,Other
mayoclinic.org,1392.11535453796,210.944652557373,753,105.472326278687,10453,3467,557843,103.107.196.228,Perth,Australia,845,20044,15753205,Health and Medical Websites
cricbuzz.com,745.054721832275,211.822032928467,221,105.911016464233,18473,1272,142773,103.107.196.228,Perth,Australia,1279,54287,29743052,Other
timeanddate.com,905.066967010498,209.463596343994,295,104.731798171997,25693,1972,69448,103.107.196.228,Perth,Australia,209,60108,9435770,Other
webmd.com,1379.9774646759,224.084138870239,1574,112.04206943512,39958,13028,307121,103.107.196.228,Perth,Australia,636,83130,16180079,Health and Medical Websites
thesaurus.com,661.682367324829,209.893465042114,211,104.946732521057,13925,3167,241877,103.107.196.228,Perth,Australia,653,44803,18112503,Other
whatsapp.com,516.708850860596,209.026336669922,897,104.513168334961,6704,4516,258882,103.107.196.228,Perth,Australia,459,4769,3129139,Other
rottentomatoes.com,521.209478378296,208.84895324707,256,104.424476623535,5069,2531,336922,103.107.196.228,Perth,Australia,418,4935,412227,Entertainment Websites
bbc.com,431.587696075439,208.574056625366,213,104.287028312683,8483,5401,222918,103.107.196.228,Perth,Australia,210,3402,155361,News Websites
bestbuy.com,502.210855484009,209.011554718018,578,104.505777359009,3550,2974,6921,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
healthline.com,793.400049209595,212.811231613159,1010,106.40561580658,18836,3121,354653,103.107.196.228,Perth,Australia,640,33732,18706373,Health and Medical Websites
netflix.com,811.361312866211,211.687326431274,716,105.843663215637,15198,6797,480760,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
indeed.com,506.649017333984,212.245464324951,428,106.122732162476,11657,5805,208480,103.107.196.228,Perth,Australia,422,17065,8325954,Other
thefreedictionary.com,852.673053741455,219.301700592041,563,109.650850296021,24489,3009,191998,103.107.196.228,Perth,Australia,836,79664,25015502,Educational Websites
xvideos.com,1430.61542510986,258.914947509766,479,129.457473754883,9827,4507,1298132,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
spotify.com,507.68780708313,209.463596343994,412,104.731798171997,75312,3692,192040,103.107.196.228,Perth,Australia,419,18934,14819678,Entertainment Websites
livescore.com,510.400772094727,222.181558609009,249,111.090779304504,9136,2669,266572,103.107.196.228,Perth,Australia,434,4589,2398347,Other
ebay.com,868.825912475586,208.83584022522,932,104.41792011261,8611,4879,406773,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
pornhub.com,527.698278427124,209.232091903687,690,104.616045951843,6756,3970,659524,103.107.196.228,Perth,Australia,419,3391,1526096,Other
ytmp3.cc,799.151182174683,209.770679473877,319,104.885339736938,8203,4729,164351,103.107.196.228,Perth,Australia,0,18898,12589059,Other
samsung.com,,,,,,,,103.107.196.228,Perth,Australia,,,,Other
nih.gov,1359.87710952759,232.625484466553,533,116.312742233276,9282,3178,81225,103.107.196.228,Perth,Australia,1084,13545,6680606,Health and Medical Websites
tiktok.com,432.731151580811,209.396600723267,2131,104.698300361633,7573,5351,661848,103.107.196.228,Perth,Australia,418,14450,2041443,Other
steampowered.com,752.465724945068,209.437370300293,412,104.718685150146,7006,3803,517558,103.107.196.228,Perth,Australia,0,1910,1510139,Other
investopedia.com,500.852584838867,237.308502197266,6242,118.654251098633,6941,6934,147,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Financial Websites
cdc.gov,1547.09625244141,209.213733673096,254,104.606866836548,5584,2200,236811,103.107.196.228,Perth,Australia,418,2637,114120,Health and Medical Websites
nordstrom.com,440.891027450562,208.714485168457,648,104.357242584229,1877,1877,211018,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
blog.google,592.72313117981,210.903406143188,614,105.451703071594,6443,3474,311339,103.107.196.228,Perth,Australia,2440,29828,17656024,Other
cnbc.com,1148.19097518921,210.350036621094,479,105.175018310547,4677,2275,2187774,103.107.196.228,Perth,Australia,0,652,47939,News Websites
indiatimes.com,536.575317382813,208.659172058105,256,104.329586029053,27441,1973,1096015,103.107.196.228,Perth,Australia,1055,55344,43445792,Other
roblox.com,798.869848251343,208.496570587158,546,104.248285293579,8168,7038,96953,103.107.196.228,Perth,Australia,211,1876,187846,Gaming Websites
flashscore.com,503.801345825195,226.483345031738,267,113.241672515869,4449,2614,299367,103.107.196.228,Perth,Australia,860,6222,1071302,Other
thepiratebay.org,502.196788787842,208.884000778198,943,104.442000389099,5538,3740,4967,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
adobe.com,428.136825561523,256.307601928711,374,128.153800964355,7289,3595,318043,103.107.196.228,Perth,Australia,430,4569,413933,Other
speedtest.net,654.390573501587,233.977794647217,739,116.988897323608,27561,2656,164330,103.107.196.228,Perth,Australia,423,60498,27896658,Other
ssyoutube.com,433.64429473877,209.222555160522,546,104.611277580261,5847,3450,30024,103.107.196.228,Perth,Australia,636,8178,4641151,Other
unsplash.com,663.994073867798,209.569931030273,266,104.784965515137,7625,3739,384065,103.107.196.228,Perth,Australia,222,4555,1802645,Other
lowes.com,,,,,,,,103.107.196.228,Perth,Australia,,,,Other
vocabulary.com,434.111833572388,209.388017654419,1267,104.694008827209,8103,5337,44883,103.107.196.228,Perth,Australia,210,11431,7781549,Other
mcdonalds.com,905.543088912964,210.864067077637,259,105.432033538818,13625,5872,123599,103.107.196.228,Perth,Australia,461,30321,26990080,Other
deepl.com,1032.28306770325,216.440200805664,830,108.220100402832,6403,4878,226212,103.107.196.228,Perth,Australia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
playstation.com,,,,,,,,103.107.196.228,Perth,Australia,,,,Other
bloomberg.com,787.530183792114,208.571910858154,215,104.285955429077,5025,2374,13675,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
forbes.com,641.729593276978,209.110021591187,676,104.555010795593,34719,3645,956857,103.107.196.228,Perth,Australia,427,588982,67325731,Financial Websites
booking.com,434.68451499939,211.124420166016,863,105.562210083008,9924,3519,717428,103.107.196.228,Perth,Australia,3990,22923,6200591,Other
xhamster.com,472.597360610962,209.290981292725,784,104.645490646362,9217,5068,327963,103.107.196.228,Perth,Australia,210,7773,2450195,Other
xe.com,785.450220108032,209.371089935303,461,104.685544967651,5975,3987,512977,103.107.196.228,Perth,Australia,419,4494,1895334,Other
friv.com,,,,,,,,103.107.196.228,Perth,Australia,,,,Other
coinmarketcap.com,427.111148834229,210.227012634277,283,105.113506317139,9668,4024,423161,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
spanishdict.com,1375.65493583679,209.563732147217,585,104.781866073608,9802,2352,249432,103.107.196.228,Perth,Australia,418,10034,8676077,Other
goodhousekeeping.com,431.746006011963,209.198951721191,216,104.599475860596,4330,2442,418146,103.107.196.228,Perth,Australia,419,4014,246953,Other
dominos.com,1653.90253067017,209.615707397461,699,104.80785369873,10953,1655,47710,103.107.196.228,Perth,Australia,209,6924,4774371,Other
twitch.tv,427.450656890869,210.010528564453,0,105.005264282227,10345,3618,233556,103.107.196.228,Perth,Australia,690,5639,1599942,Entertainment Websites
pexels.com,428.140640258789,209.340333938599,236,104.670166969299,7484,2817,260888,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
poki.com,427.313089370728,213.85669708252,237,106.92834854126,3399,1659,275302,103.107.196.228,Perth,Australia,4414,35169,2249070,Gaming Websites
caranddriver.com,430.51815032959,219.960927963257,225,109.980463981628,4267,2345,456425,103.107.196.228,Perth,Australia,420,6960,2062318,Other
github.com,516.37864112854,208.938360214233,279,104.469180107117,4958,3568,234540,103.107.196.228,Perth,Australia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
