,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
2045,2174,dominos.com,574.25856590271,274.519681930542,937.0,137.259840965271,10751.0,1706.0,47710.0,192.166.244.77,Sham Shui Po,Hong_Kong,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2068,2200,google.com,257.085561752319,58.706521987915,220.0,29.3532609939575,2696.0,1181.0,195186.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2069,2201,facebook.com,214.429140090942,59.4429969787598,295.0,29.7214984893799,2735.0,2258.0,132627.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
2082,2214,weather.com,132.558345794678,58.8839054107666,114.0,29.4419527053833,2981.0,1043.0,758266.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2083,2215,microsoft.com,406.914234161377,58.5317611694336,0.0,29.2658805847168,47.0,43.0,3448.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2084,2216,walmart.com,134.460687637329,60.01877784729,120.0,30.009388923645,3750.0,350.0,183576.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2106,2238,spotify.com,187.111854553223,59.2408180236816,146.0,29.6204090118408,3470.0,1893.0,79744.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2111,2244,nih.gov,650.44379234314,59.525728225708,193.0,29.762864112854,2943.0,1110.0,81225.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2116,2249,nordstrom.com,196.892738342285,59.1714382171631,300.0,29.5857191085815,746.0,746.0,210484.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2125,2258,ssyoutube.com,124.55677986145,60.1029396057129,131.0,30.0514698028564,2130.0,1223.0,30024.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2131,2265,bloomberg.com,354.392528533936,58.8748455047607,91.0,29.4374227523804,1643.0,885.0,14423.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
2135,2269,xe.com,200.357437133789,60.1241588592529,94.0,30.0620794296265,2183.0,1396.0,434106.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2151,2287,crazygames.com,138.546943664551,76.4012336730957,79.0,38.2006168365479,1751.0,1058.0,596858.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
2152,2288,digitaltrends.com,135.433435440063,58.3057403564453,63.0,29.1528701782227,13291.0,1072.0,645579.0,155.133.78.97,Budapest,Hungary,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2162,2300,google.com,230.157613754272,59.9274635314941,207.0,29.9637317657471,3427.0,1171.0,196185.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2171,2309,wiktionary.org,199.39661026001,60.255765914917,147.0,30.1278829574585,638.0,627.0,61262.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2177,2315,microsoft.com,693.26376914978,65.9379959106445,0.0,32.9689979553223,36.0,30.0,3448.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2183,2321,craigslist.org,541.032552719116,61.3799095153809,182.0,30.6899547576904,2798.0,1566.0,51119.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2194,2332,bestbuy.com,195.054531097412,58.7081909179688,289.0,29.3540954589844,1159.0,962.0,6928.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2204,2342,ytmp3.cc,799.903392791748,59.4081878662109,282.0,29.7040939331055,3482.0,1932.0,164972.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2210,2349,nordstrom.com,221.345663070679,59.5247745513916,261.0,29.7623872756958,787.0,786.0,210462.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2214,2353,roblox.com,356.711864471436,59.7765445709229,246.0,29.8882722854614,2515.0,1989.0,98228.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
2219,2358,ssyoutube.com,201.466083526611,60.2996349334717,548.0,30.1498174667358,2307.0,1477.0,30024.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2225,2365,bloomberg.com,322.513580322266,62.1519088745117,99.0,31.0759544372559,1630.0,758.0,14423.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
2247,2389,nba.com,512.377977371216,77.4059295654297,123.0,38.7029647827148,4156.0,1200.0,248714.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2251,2393,decathlon.com,207.663536071777,58.6717128753662,104.0,29.3358564376831,3868.0,1935.0,1189935.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2255,2399,grubhub.com,213.028430938721,61.0198974609375,98.0,30.5099487304687,1379.0,609.0,2701.0,185.234.68.186,Reykjavík,Iceland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2257,2401,facebook.com,457.65233039856,214.342355728149,529.0,107.171177864075,5043.0,4333.0,67498.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
2265,2409,wiktionary.org,467.204332351685,212.849855422974,434.0,106.424927711487,1824.0,1785.0,61262.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2271,2415,microsoft.com,892.248630523682,210.96396446228,0.0,105.48198223114,40.0,34.0,3448.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2273,2417,espn.com,462.218523025513,211.118459701538,505.0,105.559229850769,32059.0,6475.0,1137421.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2299,2444,nih.gov,1430.46736717224,214.312791824341,474.0,107.15639591217,5649.0,3146.0,81225.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2304,2449,nordstrom.com,538.316011428833,213.325977325439,432.0,106.66298866272,1827.0,1827.0,214885.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2335,2482,theguardian.com,466.947078704834,210.701942443848,229.0,105.350971221924,6960.0,1800.0,1232638.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
2336,2484,wellsfargo.com,470.377683639526,210.423231124878,218.0,105.211615562439,4980.0,3432.0,132062.0,185.213.83.35,Jakarta,Indonesia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2365,2515,microsoft.com,360.582828521729,33.0681800842285,0.0,16.5340900421143,43.0,34.0,3448.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2369,2519,homedepot.com,76.1208534240723,34.3356132507324,47.0,17.1678066253662,318.0,318.0,227.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2388,2538,spotify.com,83.8522911071777,34.0960025787354,105.0,17.0480012893677,2573.0,1095.0,90094.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2397,2548,cdc.gov,515.755414962769,34.2581272125244,73.0,17.1290636062622,879.0,725.0,236830.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2398,2549,nordstrom.com,106.08172416687,35.0515842437744,209.0,17.5257921218872,697.0,697.0,210872.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2418,2571,coinmarketcap.com,78.7363052368164,45.5210208892822,96.0,22.7605104446411,1489.0,1065.0,274312.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
2425,2578,caranddriver.com,77.3065090179443,33.9295864105225,40.0,16.9647932052612,1026.0,661.0,457647.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2429,2582,theguardian.com,75.664758682251,33.7307453155518,38.0,16.8653726577759,10711.0,483.0,1244865.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
2438,2592,fast.com,149.489641189575,34.5046520233154,113.0,17.2523260116577,2905.0,1393.0,25627.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2439,2593,decathlon.com,77.31032371521,45.565128326416,45.0,22.782564163208,2765.0,2398.0,1193678.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2443,2599,grubhub.com,79.601526260376,33.4897041320801,135.0,16.74485206604,6738.0,1036.0,260610.0,194.32.235.173,Dublin,Ireland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2444,2600,google.com,270.716667175293,61.5253448486328,211.0,30.7626724243164,2884.0,1866.0,149256.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2449,2605,merriam-webster.com,135.320663452148,61.7098808288574,88.0,30.8549404144287,3755.0,796.0,266557.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
2453,2609,wiktionary.org,263.366222381592,61.1019134521484,183.0,30.5509567260742,717.0,681.0,61262.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2459,2615,microsoft.com,676.09429359436,62.1018409729004,0.0,31.0509204864502,39.0,33.0,3448.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2460,2616,walmart.com,136.214733123779,61.7458820343018,968.0,30.8729410171509,5469.0,1161.0,183863.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2465,2621,craigslist.org,601.417779922485,66.2767887115479,202.0,33.1383943557739,3132.0,1738.0,52446.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2468,2624,mayoclinic.org,699.865341186523,62.4895095825195,281.0,31.2447547912598,5199.0,1408.0,557843.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2482,2638,spotify.com,237.958431243896,61.542272567749,208.0,30.7711362838745,4790.0,2915.0,79766.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2487,2644,nih.gov,775.937795639038,61.4433288574219,229.0,30.7216644287109,2711.0,1247.0,81225.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2492,2649,nordstrom.com,221.833944320679,63.0362033843994,287.0,31.5181016921997,767.0,766.0,214285.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2504,2661,vocabulary.com,133.411645889282,61.2640380859375,606.0,30.6320190429687,3024.0,2244.0,44538.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2511,2669,xe.com,137.223243713379,62.5696182250977,70.0,31.2848091125488,2005.0,1311.0,444843.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2515,2674,dominos.com,135.032892227173,66.2529468536377,310.0,33.1264734268188,3746.0,525.0,47710.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2517,2676,pexels.com,134.250402450562,63.4415149688721,88.0,31.720757484436,2790.0,1046.0,256213.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2518,2677,poki.com,139.208078384399,61.4230632781982,90.0,30.7115316390991,1214.0,615.0,275743.0,31.187.78.112,Tel Aviv,Israel,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
2538,2700,google.com,71.1514949798584,23.2737064361572,183.0,11.6368532180786,1957.0,808.0,196174.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2548,2710,dictionary.com,85.5529308319092,26.3559818267822,25.0,13.1779909133911,2039.0,517.0,205915.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
2549,2711,yahoo.com,304.508209228516,29.3762683868408,149.0,14.6881341934204,2007.0,1878.0,44848.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2553,2715,microsoft.com,314.230918884277,22.425651550293,0.0,11.2128257751465,41.0,35.0,3448.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2559,2721,craigslist.org,363.574504852295,22.3584175109863,121.0,11.1792087554932,2025.0,1059.0,54084.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2566,2728,thesaurus.com,77.4867534637451,23.2994556427002,24.0,11.6497278213501,1891.0,433.0,203208.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2569,2731,bbc.com,52.3941516876221,22.6900577545166,27.0,11.3450288772583,1833.0,1120.0,217979.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
2570,2732,bestbuy.com,87.146520614624,21.481990814209,153.0,10.7409954071045,878.0,490.0,6928.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2576,2738,spotify.com,52.4215698242188,22.8612422943115,82.0,11.4306211471558,2193.0,1060.0,78830.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2577,2739,livescore.com,51.5525341033936,25.7768630981445,25.0,12.8884315490723,2186.0,1538.0,251085.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2581,2744,nih.gov,778.363704681397,22.8075981140137,170.0,11.4037990570068,2868.0,1654.0,81225.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2586,2749,nordstrom.com,72.080135345459,24.6713161468506,221.0,12.3356580734253,726.0,725.0,211916.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2590,2753,roblox.com,106.408596038818,24.8458385467529,439.0,12.4229192733765,1519.0,1319.0,94221.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
2595,2758,ssyoutube.com,55.2706718444824,26.3485908508301,93.0,13.174295425415,895.0,439.0,30024.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2599,2762,mcdonalds.com,252.256631851196,22.3512649536133,54.0,11.1756324768066,1744.0,1111.0,265423.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2605,2769,xe.com,49.4174957275391,21.7900276184082,37.0,10.8950138092041,1227.0,917.0,458306.0,194.34.233.218,Milan,Italy,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2632,2800,google.com,636.5807056427,266.618728637695,376.0,133.309364318848,10773.0,4648.0,151688.0,45.94.210.107,Osaka,Japan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
